CREDIT	INCOME
600900 	54060 
65765 	0 
59868 	20400 
77789 	30600 
114222 	0 
223412 	0 
166300 	10221 
22577 	17340 
206941 	20400 
458171 	32130 
105053 	0 
227200 	30600 
621400 	26520 
180825 	21930 
264900 	40800 
316242 	30600 
442350 	35700 
146293 	8670 
6567 	15300 
98600 	49427 
44237 	30600 
138824 	25500 
70000 	23455 
74632 	51000 
59158 	42840 
31692 	36099 
53579 	25500 
39816 	20400 
220022 	15300 
193200 	28968 
200900 	20400 
65765 	0 
272824 	0 
150000 	20400 
380505 	19380 
455804 	30600 
47732 	0 
76444 	27540 
492430 	53602 
164588 	25500 
155567 	0 
101300 	40800 
285900 	0 
32870 	35190 
492376 	87493 
76649 	40800 
650788 	30464 
107670 	0 
302800 	51000 
150000 	0 
307200 	25500 
311000 	0 
299412 	0 
134125 	22440 
23684 	21420 
203412 	25500 
440044 	19380 
302400 	14280 
450900 	27540 
339300 	18360 
100900 	28560 
45778 	35700 
251519 	30600 
207294 	0 
212547 	0 
340125 	30600 
78533 	11220 
53579 	0 
52400 	0 
105544 	34680 
106322 	25500 
177529 	0 
102200 	0 
133631 	0 
274700 	30600 
3950759 	11730 
61579 	20400 
77778 	27540 
452151 	30600 
250000 	45900 
195529 	34243 
61350 	0 
188471 	20400 
129000 	18585 
13692 	66300 
135070 	56100 
420800 	30600 
28243 	30600 
850900 	61710 
24198 	12240 
165262 	62196 
182294 	0 
245300 	53040 
651900 	106640 
398250 	193800 
110000 	23460 
100000 	19380 
55176 	0 
480000 	32640 
228686 	66300 
385068 	55080 
288253 	20400 
350000 	20750 
522000 	204000 
132013 	30600 
107867 	25338 
759401 	51000 
599900 	61221 
298020 	40800 
432676 	51000 
284430 	25500 
93600 	25500 
24000 	0 
200000 	19380 
74706 	20400 
250000 	41820 
104588 	71400 
111789 	0 
64667 	20400 
145250 	26918 
447901 	81600 
331023 	51000 
73415 	23460 
51474 	0 
80308 	13743 
300000 	22809 
122597 	37740 
52000 	18360 
398716 	35700 
150000 	30600 
325210 	74073 
234013 	27540 
525154 	30600 
127680 	35700 
90776 	20400 
137882 	16766 
61869 	35700 
300588 	45900 
484467 	35700 
507399 	30600 
206378 	51000 
68937 	24480 
150000 	0 
597904 	21828 
79765 	18360 
179000 	35700 
116587 	42840 
133339 	51000 
127176 	0 
93051 	16320 
64575 	0 
53728 	15300 
1992244 	35700 
100000 	48982 
259191 	51000 
153956 	20400 
244588 	48481 
407000 	51000 
600000 	306000 
600000 	59160 
277000 	25500 
418300 	51000 
24000 	26520 
291875 	0 
199790 	30600 
124647 	42840 
58842 	45900 
84812 	51000 
600000 	61200 
109081 	13260 
450000 	30600 
111882 	0 
397000 	25500 
100000 	81600 
480900 	47940 
300000 	40800 
231512 	45900 
228000 	36720 
82334 	23460 
134059 	19380 
1000000 	0 
190706 	38760 
424634 	12240 
136970 	0 
243400 	20400 
784949 	0 
38956 	13260 
371059 	0 
52474 	16320 
593176 	0 
113010 	13260 
600000 	255000 
600000 	81600 
192000 	35700 
80300 	61200 
74632 	51000 
350000 	81600 
244216 	27540 
281769 	0 
82941 	23721 
42459 	40800 
101059 	61200 
386900 	42956 
129681 	14280 
385039 	30600 
301899 	47940 
450000 	51000 
597412 	0 
360000 	61200 
50900 	0 
216737 	0 
129294 	0 
60934 	13260 
1324570 	15300 
599892 	66300 
28646 	0 
136702 	0 
261700 	18036 
159300 	20400 
432982 	91800 
118471 	20400 
57033 	0 
131529 	0 
469900 	25500 
401091 	51000 
625602 	44122 
392886 	86700 
69471 	0 
302900 	28560 
172625 	0 
370615 	0 
431300 	29580 
85248 	25500 
500900 	0 
315059 	0 
51950 	30600 
218687 	25500 
99613 	30600 
60000 	0 
69737 	20400 
242303 	13260 
78119 	25500 
91675 	8160 
600000 	0 
190353 	30600 
588449 	25500 
219831 	15300 
584240 	10200 
45765 	18360 
379875 	20400 
265696 	51000 
191647 	22440 
153200 	12240 
65934 	10200 
57053 	0 
250400 	0 
57033 	26520 
210748 	20400 
295176 	21420 
192198 	25500 
126743 	20400 
56768 	35700 
272717 	15300 
171359 	35496 
325000 	33747 
250900 	25500 
84842 	0 
130000 	26520 
176125 	11220 
258101 	25500 
39789 	0 
126588 	27540 
100900 	6834 
396076 	24480 
521392 	17340 
139059 	42840 
22000 	0 
150000 	30600 
716329 	30600 
126900 	0 
81282 	10200 
498100 	51000 
340933 	40800 
193683 	35700 
600000 	0 
587867 	40800 
198706 	17340 
55442 	71400 
231867 	25500 
150000 	45900 
50000 	30600 
104525 	0 
161406 	38760 
269875 	0 
300000 	204000 
380380 	25500 
242235 	71400 
122588 	25500 
441029 	40800 
108030 	51000 
43126 	40800 
234572 	71400 
136848 	27540 
48632 	0 
277596 	71400 
55500 	0 
306909 	22950 
127397 	23460 
338707 	18360 
257529 	35700 
76308 	40800 
70000 	18360 
172778 	81600 
4090481 	81600 
392030 	29580 
414875 	45900 
275028 	27540 
323924 	0 
163053 	0 
568270 	0 
300000 	46920 
125400 	61200 
84299 	26520 
165668 	20400 
244941 	40800 
435275 	30600 
334000 	18360 
500000 	81600 
376235 	0 
496923 	132600 
86460 	51000 
115778 	0 
300000 	0 
298956 	30600 
115000 	32640 
1988971 	132600 
236889 	0 
370788 	71400 
258875 	30600 
468000 	35115 
308300 	19102 
376125 	0 
288500 	0 
346533 	0 
112575 	33874 
418000 	79770 
170558 	48960 
122235 	38760 
1000000 	0 
26812 	10200 
94000 	102000 
312727 	56100 
355674 	0 
49949 	28560 
107958 	9180 
487481 	51000 
303135 	23460 
385285 	45900 
600000 	34680 
47196 	10588 
300000 	40800 
53635 	20400 
599450 	45900 
46967 	24480 
114222 	45900 
199865 	41820 
165824 	0 
236353 	0 
30659 	18870 
179176 	0 
633873 	40800 
450000 	28560 
226824 	0 
138111 	35700 
145000 	30600 
198706 	45900 
300000 	35700 
315684 	30600 
369647 	35700 
252471 	15300 
78929 	32640 
35684 	0 
594900 	0 
44216 	0 
250506 	38250 
248172 	0 
394533 	51000 
430500 	40800 
153667 	59160 
131433 	51000 
129933 	37740 
532785 	30600 
67294 	25500 
439606 	132600 
125453 	21960 
144778 	35700 
460400 	20400 
379875 	53644 
375176 	40800 
792955 	23970 
400900 	40800 
259500 	0 
154270 	0 
308100 	25500 
65294 	25500 
64865 	40800 
320000 	86700 
111684 	0 
76280 	40800 
599450 	27540 
165000 	32640 
422259 	30600 
567700 	45900 
164154 	19380 
295003 	24480 
140000 	0 
69684 	24480 
570516 	0 
335200 	0 
49354 	40800 
26125 	16577 
121029 	20400 
514860 	30600 
205800 	35700 
225200 	0 
365000 	48960 
51973 	25500 
56059 	51000 
50813 	45900 
459736 	51000 
375000 	51000 
362472 	30600 
362405 	40800 
263000 	37223 
228020 	40800 
382900 	34680 
390900 	31620 
248568 	14280 
108778 	32640 
217400 	45900 
302400 	35700 
51789 	0 
114990 	0 
160000 	16320 
79765 	20400 
48118 	25500 
243500 	51000 
435300 	35700 
490800 	35700 
476000 	40800 
39400 	0 
216122 	11220 
304800 	30600 
120235 	30600 
90587 	25500 
179800 	18360 
86791 	0 
108000 	22068 
48632 	0 
104100 	35700 
265353 	30600 
27375 	25500 
70984 	45900 
118534 	25500 
521701 	51000 
225730 	51000 
159833 	10200 
97556 	51000 
145000 	15300 
373927 	43860 
112737 	51000 
414424 	22440 
257529 	22440 
300000 	0 
137750 	39780 
119500 	40800 
58790 	30600 
256875 	25500 
177912 	30600 
134948 	0 
23633 	0 
288200 	53550 
37882 	0 
23897 	0 
13299 	30600 
94000 	20400 
123178 	25500 
697600 	61200 
406802 	30600 
250000 	56100 
33698 	18360 
405521 	45900 
106322 	0 
70824 	17850 
210000 	59256 
220769 	0 
135658 	15113 
2718859 	61220 
145625 	71400 
70000 	33384 
118778 	30600 
590489 	61200 
203682 	88740 
110769 	0 
288515 	30600 
400000 	45900 
24601 	19380 
49811 	30600 
83341 	35700 
150000 	35975 
59897 	0 
191647 	34680 
207988 	0 
106458 	0 
109081 	32760 
251125 	35700 
317890 	65776 
528170 	71400 
150000 	20400 
132941 	25500 
25158 	18360 
719100 	65280 
642100 	0 
65472 	20400 
109176 	20400 
133825 	23110 
250000 	45900 
32526 	0 
100900 	79560 
1000000 	117300 
102178 	28296 
10000 	0 
123000 	0 
593385 	20400 
479861 	38760 
343886 	35700 
74364 	34680 
57834 	40800 
321900 	0 
143000 	13260 
310200 	0 
154900 	0 
340000 	32640 
599412 	40800 
250900 	61200 
62000 	25500 
567750 	36720 
153900 	24276 
50000 	10200 
78237 	25500 
210011 	30600 
146118 	33660 
192267 	0 
114900 	20400 
192267 	23460 
175388 	14280 
210235 	27540 
508500 	0 
634051 	0 
283896 	61200 
122588 	51000 
150799 	34680 
498401 	28560 
51000 	32640 
349077 	20400 
280250 	51000 
145335 	0 
28937 	0 
65688 	23460 
124038 	56100 
343194 	23460 
151647 	21363 
324594 	45900 
60842 	20400 
38947 	0 
182827 	41820 
113407 	16649 
104588 	0 
80000 	7365 
63765 	0 
111001 	11160 
78444 	39780 
580291 	56100 
60807 	0 
257900 	16228 
151985 	0 
176090 	25500 
590980 	40800 
131871 	20400 
36632 	0 
71126 	25500 
285901 	25500 
218246 	0 
599400 	98940 
264384 	26520 
215385 	25500 
189176 	20400 
414200 	71400 
203042 	0 
376446 	0 
27732 	0 
199879 	0 
254646 	0 
88211 	32640 
148696 	23460 
29189 	9690 
215276 	51000 
180235 	15300 
232824 	30600 
237353 	0 
50000 	0 
235522 	61200 
235232 	35700 
88409 	0 
195495 	36312 
65525 	29580 
219648 	26520 
73579 	0 
53989 	10914 
106824 	42228 
340000 	69842 
422445 	51000 
352348 	45900 
63145 	23460 
200000 	17954 
75464 	0 
298200 	0 
50000 	0 
136804 	26520 
675100 	0 
375882 	0 
295294 	51000 
85859 	40800 
80111 	40800 
197412 	0 
525222 	55080 
416136 	21170 
483484 	24480 
242800 	48960 
147000 	28863 
279620 	30600 
249294 	33032 
291490 	0 
290875 	0 
218325 	53421 
36344 	10098 
459872 	35700 
249241 	15300 
200795 	25500 
236353 	35025 
250900 	61200 
248000 	0 
164734 	31620 
181969 	15300 
28021 	0 
345900 	40800 
231463 	0 
211300 	38760 
383600 	22003 
62842 	0 
600000 	0 
249059 	0 
179043 	46920 
218128 	30600 
141201 	40800 
307045 	34680 
165824 	40800 
139091 	0 
367871 	0 
600000 	35700 
215200 	10710 
48560 	16320 
242235 	0 
167000 	0 
66842 	0 
231245 	20400 
73762 	0 
600000 	0 
3725469 	7140 
30000 	30600 
828768 	71400 
111647 	13260 
359000 	21420 
333077 	32640 
442588 	0 
58500 	5100 
1323634 	35700 
127322 	0 
254000 	0 
193059 	0 
50000 	32542 
300000 	61200 
115778 	30600 
448767 	40800 
500000 	31620 
349333 	40800 
411701 	0 
385518 	0 
219563 	35700 
256235 	20400 
321392 	21420 
330033 	25500 
171113 	45900 
35950 	23460 
309765 	30600 
154769 	0 
27158 	0 
2756883 	20400 
106000 	56100 
600000 	40800 
106588 	40800 
201232 	78279 
500760 	25500 
132083 	0 
185900 	22440 
30000 	21420 
36588 	46512 
178706 	15300 
450000 	69698 
556187 	30600 
600000 	53691 
43186 	40800 
318947 	30600 
163777 	40800 
357054 	34680 
395974 	51000 
191176 	35700 
118336 	0 
601614 	40800 
309837 	25500 
167206 	40800 
600900 	41517 
210748 	32927 
99936 	17340 
313483 	35700 
36748 	15300 
78084 	0 
598870 	0 
537800 	47940 
599425 	36175 
404557 	0 
74947 	0 
323766 	40800 
27968 	0 
68819 	0 
563625 	0 
127468 	0 
530400 	71400 
187100 	66710 
362276 	35700 
340577 	0 
197294 	30600 
66889 	23460 
185000 	81600 
122588 	26316 
35684 	0 
355674 	35700 
130000 	22440 
376848 	30600 
263435 	81600 
190471 	30600 
61301 	14280 
433671 	61200 
179136 	15646 
24900 	0 
1000000 	0 
80220 	0 
459258 	61200 
209560 	0 
100000 	0 
274824 	32640 
132939 	20400 
220000 	35700 
180753 	20400 
789249 	96900 
183900 	35700 
270380 	30600 
935481 	30600 
214653 	102000 
320472 	15300 
307059 	0 
281895 	86700 
868193 	71400 
180308 	9932 
155567 	0 
55565 	35700 
113053 	0 
362303 	25500 
54645 	0 
597500 	0 
592215 	40800 
61426 	0 
390886 	25500 
330471 	0 
67579 	30600 
131882 	30600 
430348 	0 
531670 	71400 
68353 	30600 
163113 	16320 
106211 	0 
177529 	0 
150900 	0 
156000 	30600 
328625 	0 
195529 	0 
230054 	66300 
229620 	39780 
600000 	0 
254304 	30600 
141392 	56100 
187647 	61200 
346620 	30600 
403924 	0 
57053 	0 
412900 	51712 
32526 	0 
69255 	16830 
550000 	51000 
188118 	0 
38857 	66300 
39884 	40800 
281183 	0 
441034 	26141 
240000 	0 
517550 	12750 
192750 	0 
1107970 	65280 
92658 	30600 
313438 	0 
144737 	0 
600000 	51000 
284107 	29580 
339949 	22479 
683808 	51000 
200000 	0 
600000 	89760 
98270 	44409 
323672 	25500 
100000 	35700 
85037 	30600 
236353 	44880 
109322 	19380 
589990 	71400 
97311 	23460 
184900 	81600 
162857 	71400 
469600 	0 
722701 	46279 
270912 	51000 
270900 	37383 
50900 	20400 
55934 	30600 
370759 	45900 
160000 	33279 
600000 	67830 
181600 	36720 
2050845 	30600 
1000000 	0 
30421 	0 
238706 	23163 
597904 	35700 
27732 	20400 
317468 	0 
374200 	102000 
350341 	59457 
161353 	91800 
66972 	30600 
38872 	35700 
33579 	25500 
549200 	122400 
599869 	51000 
151176 	23460 
59520 	56100 
126000 	48756 
150000 	0 
269045 	19380 
198287 	20400 
46906 	38760 
325000 	20544 
220769 	30600 
70824 	20910 
294900 	25500 
158061 	40800 
41676 	35700 
218607 	23460 
239947 	23980 
433405 	81600 
59882 	30600 
208000 	23460 
563500 	40800 
521500 	45900 
275000 	40051 
109728 	46717 
189000 	25500 
438861 	27336 
534424 	25898 
3319989 	81600 
53559 	0 
416582 	36720 
108900 	23970 
311548 	71400 
56531 	0 
621673 	61200 
237637 	40800 
64480 	0 
224029 	30600 
49263 	15300 
188984 	0 
228118 	0 
163135 	91800 
441034 	18715 
623294 	48163 
230824 	20400 
31757 	20400 
41900 	61200 
69941 	35700 
569576 	30600 
271561 	45900 
126842 	30600 
309647 	35700 
25053 	0 
121477 	0 
90818 	35700 
348811 	47940 
81263 	45900 
184757 	19420 
120675 	32192 
600000 	183600 
442303 	20400 
215692 	0 
438228 	34680 
62784 	20400 
528053 	81600 
92100 	42389 
411600 	102000 
230900 	71400 
477472 	25500 
170110 	15300 
1500000 	366438 
376125 	61200 
36678 	40800 
106322 	0 
370000 	0 
757451 	90780 
178298 	90882 
287186 	35700 
91970 	10200 
54149 	17340 
50000 	15300 
158000 	13260 
131860 	32640 
51656 	12240 
36671 	18360 
64588 	35700 
83747 	20808 
111684 	0 
352933 	25500 
56556 	30600 
67921 	51000 
89054 	45900 
237802 	43483 
117614 	0 
59850 	23460 
174171 	20400 
319300 	20400 
222658 	20400 
118706 	39270 
69625 	22440 
600000 	40800 
551000 	29580 
370000 	102000 
296706 	21845 
105829 	11220 
451495 	61200 
62112 	45900 
492787 	91800 
406642 	43860 
260068 	13260 
311394 	30600 
116300 	20400 
634969 	55080 
63294 	0 
197705 	0 
169551 	0 
150000 	0 
464000 	0 
500900 	51000 
230900 	153000 
82198 	25185 
478343 	15300 
56737 	0 
1000000 	78100 
78235 	14280 
24198 	11220 
379471 	40800 
302063 	40800 
788970 	112386 
56590 	23460 
458171 	29140 
193418 	0 
470000 	37740 
188625 	34680 
91647 	40800 
24176 	29325 
600000 	20400 
179765 	0 
690900 	46617 
86100 	0 
591694 	30600 
150000 	20400 
124190 	25500 
333246 	81600 
364727 	30600 
55934 	30600 
312770 	21061 
100000 	9180 
163009 	0 
536706 	15300 
327667 	38760 
81875 	0 
136353 	18360 
250000 	54465 
263433 	31620 
146000 	15300 
120111 	18360 
75000 	0 
92865 	51000 
215000 	25500 
270176 	0 
441034 	25500 
40105 	0 
153989 	25500 
65460 	30600 
101054 	15300 
250685 	30600 
416353 	0 
150000 	25500 
418044 	45900 
311867 	12750 
104105 	51000 
45000 	0 
698609 	102000 
212000 	91800 
488364 	0 
1000000 	214200 
513900 	51000 
356554 	12240 
414017 	29873 
206903 	36720 
101333 	51000 
156000 	35700 
136353 	20400 
93765 	0 
97294 	0 
353900 	65280 
63053 	15300 
497616 	37740 
70900 	17340 
239187 	25500 
489647 	30600 
64787 	40800 
289864 	68338 
580000 	102000 
57368 	0 
130703 	45613 
58462 	27540 
280000 	56100 
55789 	20400 
813088 	40800 
212560 	56100 
122000 	0 
600000 	35700 
43263 	22440 
229692 	0 
50000 	28560 
415400 	30600 
220049 	30600 
239735 	27540 
223571 	0 
460900 	33660 
100030 	30600 
359800 	38716 
209750 	17164 
84299 	38760 
458632 	21420 
600000 	61200 
236353 	91800 
1000000 	0 
90870 	34680 
107290 	32640 
104459 	18360 
174000 	20400 
43450 	25500 
36504 	24174 
650350 	30600 
697000 	61200 
37529 	10200 
23929 	40800 
192824 	0 
246154 	0 
412824 	25500 
133529 	40800 
1000000 	0 
564805 	0 
1021705 	61200 
579747 	0 
52045 	20868 
430000 	51000 
80896 	25500 
484900 	81600 
383497 	24521 
315625 	42840 
52312 	34096 
200000 	46713 
250353 	40800 
99753 	54060 
119111 	35700 
462576 	0 
524875 	35700 
1014328 	30600 
600000 	71400 
119946 	40949 
642400 	76500 
317200 	51195 
46105 	34884 
223488 	40800 
285800 	56100 
129333 	36720 
128906 	51000 
165466 	30600 
600000 	86700 
285459 	28560 
228476 	10200 
367374 	15300 
107667 	35700 
95222 	25500 
373692 	30600 
1550426 	51000 
300220 	35700 
226449 	40800 
366546 	22440 
131053 	0 
295176 	20196 
87647 	30600 
105087 	20400 
100000 	34680 
349875 	51000 
73539 	21420 
124576 	20400 
285460 	40800 
180000 	51000 
50353 	0 
53635 	21131 
634400 	56599 
191000 	20400 
219563 	30600 
298967 	38760 
450000 	46920 
353200 	81600 
250900 	0 
114000 	0 
421000 	122400 
415690 	40800 
163525 	29580 
204941 	0 
391700 	51000 
395030 	91800 
298314 	45900 
52312 	0 
400000 	204000 
94698 	20400 
80284 	30600 
567400 	54060 
360300 	0 
112111 	0 
119494 	0 
247152 	40800 
182095 	41820 
375000 	56100 
93282 	18360 
421490 	0 
212300 	87720 
2485325 	134640 
179625 	56610 
147000 	10200 
209946 	28323 
750900 	91800 
167912 	35700 
242000 	24491 
607425 	0 
94632 	0 
800000 	0 
344886 	41806 
196726 	0 
253444 	0 
450000 	132600 
286072 	61200 
376125 	66300 
125200 	45900 
383497 	112200 
70000 	61200 
12701 	40800 
79951 	35700 
325297 	35496 
390200 	0 
550000 	81600 
328860 	57120 
55027 	16320 
279970 	71400 
156000 	45900 
301927 	98940 
80118 	33660 
236889 	81600 
424200 	45900 
757952 	0 
253625 	0 
256588 	0 
182984 	40800 
276900 	102000 
59601 	22440 
